"","X.18426.","X.156410.","X.0.00279417334200353.","X.1.53679533810194.","X.4.82249813566236.","X.0.000124072645017515.","X.0.0135193282866838.","X.3.00779208721262e.06.","X.6.21647622260045e.06.","X.High.Risk."
"9672","18585","295041","0.00527073522791422","2.89890437535282","9.09682675304622","0.000234042051394494","0.0255019253054886","5.67369084587493e-06","1.17263305491481e-05","High Risk"
"9691","18584","299715","0.00535423350935738","2.94482843014656","9.24093746390925","0.000237749714221754","0.0259059233900865","5.7635726962402e-06","1.19120975069158e-05","High Risk"
"9710","18583","299496","0.00535032120220375","2.94267666121206","9.23418516487652","0.000237575991894161","0.0258869940831702","5.75936128733348e-06","1.19033934068406e-05","High Risk"
"9729","18582","295933","0.00528667028718835","2.9076686579536","9.12432926782795","0.000234749632747065","0.0255790254962163","5.69084416434429e-06","1.17617828654358e-05","High Risk"
"9748","18581","294537","0.00526173156213601","2.89395235917481","9.08128721554623","0.000233642252065238","0.0254583619690236","5.66399883633618e-06","1.17062991955506e-05","High Risk"
"9767","18580","289103","0.00516465632436063","2.84056097839835","8.91374386877051","0.000229331717233545","0.0249886731389626","5.55950205095217e-06","1.14903262283899e-05","High Risk"
"9786","18579","285384","0.00509821856041388","2.80402020822764","8.79907811487672","0.000226381610675012","0.0246672206621505","5.48798502024861e-06","1.13425155061096e-05","High Risk"
"9805","18578","274281","0.00489986994704987","2.69492847087743","8.45674580364177","0.000217574126641833","0.0237075307320498","5.27447235773137e-06","1.09012295557258e-05","High Risk"
"9824","18577","275556","0.00492264707773879","2.70745589275634","8.49605713362686","0.000218585523754533","0.0238177356010833","5.29899083424307e-06","1.09519041109577e-05","High Risk"
"9843","18576","276563","0.00494063654487899","2.71735009968344","8.52710537621118","0.000219384329160406","0.0239047758388218","5.31835562314291e-06","1.09919270734035e-05","High Risk"
"9862","18575","275410","0.00492003887296971","2.70602138013334","8.49155560093838","0.000218469708869471","0.023805116063139","5.29618322830527e-06","1.09461013775743e-05","High Risk"
"9881","18574","273604","0.00488777573726446","2.68827665549545","8.43587225823007","0.000217037094606306","0.0236490141074728","5.2614535274581e-06","1.08743223605164e-05","High Risk"
"9900","18573","271061","0.0048423465268002","2.66329058974011","8.35746542516959","0.000215019853149368","0.0234292094157457","5.21255118567827e-06","1.07732514632971e-05","High Risk"
"9919","18572","267909","0.00478603788685393","2.63232083776966","8.26028165096329","0.000212519520836248","0.0231567656924568","5.1519376657058e-06","1.06479760138141e-05","High Risk"
"9938","18571","264126","0.00471845680026868","2.59515124014777","8.14364262246632","0.00020951864610892","0.0228297813633952","5.07918990363224e-06","1.0497621627585e-05","High Risk"
"9957","18570","265211","0.00473783969187455","2.605811830531","8.17709579347325","0.000210379325220512","0.0229235635460628","5.10005464638926e-06","1.05407446804686e-05","High Risk"
"9976","18569","265695","0.00474648606932823","2.61056733813052","8.19201868265975","0.000210763259497019","0.0229653981786999","5.10936205237489e-06","1.05599811390821e-05","High Risk"
"9995","18568","266200","0.00475550759952266","2.61552917973746","8.20758905257542","0.000211163852078912","0.0230090479503562","5.11907329209129e-06","1.05800522374288e-05","High Risk"
"10014","18567","260302","0.00465014327261814","2.55757879993998","8.0257394649267","0.000206485248023459","0.0224992531914862","5.00565370427478e-06","1.03456377066386e-05","High Risk"
"10033","18566","254737","0.00455072779631707","2.50290028797439","7.85415707169761","0.000202070797096265","0.022018241351352","4.8986377656178e-06","1.01244581773325e-05","High Risk"
"10052","18565","246092","0.00439628991803806","2.41795945492093","7.5876108381908","0.000195213128045843","0.0212710091217095","4.7323928797796e-06","9.78086482048584e-06","High Risk"
"10071","18564","242491","0.00433196015520605","2.38257808536333","7.4765833093466","0.000192356625298525","0.0209597559974825","4.66314501003947e-06","9.63774397861138e-06","High Risk"
"10090","18563","237378","0.00424061939503941","2.33234066727168","7.31893716800243","0.000188300724563441","0.0205178128638605","4.56482111168312e-06","9.43452907594431e-06","High Risk"
"10109","18562","232059","0.00414559856513009","2.28007921082155","7.1549395490293","0.000184081413785049","0.0200580640808104","4.46253579672957e-06","9.22312675494174e-06","High Risk"
"10128","18561","225823","0.00403419606554097","2.21880783604753","6.96266860488256","0.000179134690338152","0.0195190542272476","4.34261640886525e-06","8.97527849892144e-06","High Risk"
"10147","18560","219719","0.00392515166889376","2.15883341789157","6.77446753960488","0.000174292676239393","0.0189914538189494","4.22523540445156e-06","8.73267654979572e-06","High Risk"
"10166","18559","213015","0.00380538862251059","2.09296374238083","6.56776702492244","0.000168974710558187","0.0184119922958119","4.09631629344412e-06","8.46622775114912e-06","High Risk"
"10185","18558","206671","0.003692056765969","2.03063122128295","6.37216617988285","0.000163942315826449","0.017863647441578","3.97432004639293e-06","8.21408706221506e-06","High Risk"
"10204","18557","204269","0.00364914643819269","2.00703054100598","6.29810671743249","0.000162036922991387","0.0176560301118382","3.92812915966264e-06","8.11862017463315e-06","High Risk"
"10223","18556","192849","0.00344513480488485","1.89482414268667","5.94600053042869","0.000152977977872149","0.0166689402260641","3.70852053082837e-06","7.66473513875247e-06","High Risk"
"10242","18555","187683","0.0033528472306582","1.84406597686201","5.78672027105376","0.000148880034747282","0.0162224160272979","3.60917743305623e-06","7.45941376437773e-06","High Risk"
"10261","18554","182003","0.00325137734649107","1.78825754057009","5.6115921500221","0.000144374359766785","0.0157314641401528","3.49995002396879e-06","7.23366358891343e-06","High Risk"
"10280","18553","188608","0.00336937181566781","1.85315449861729","5.81524025555276","0.000149613793436887","0.0163023685793418","3.62696534738826e-06","7.49617765738908e-06","High Risk"
"10299","18552","186115","0.00332483582601488","1.82865970430818","5.73837504327601","0.000147636214611821","0.0160868856471846","3.57902451449125e-06","7.39709399762984e-06","High Risk"
"10318","18551","178736","0.00319301429867875","1.75615786427331","5.51086264801322","0.000141782803400362","0.015449080369853","3.43712503356585e-06","7.10381749327226e-06","High Risk"
"10337","18550","168186","0.00300454470748805","1.65249958911843","5.18558066264632","0.000133413988075672","0.0145371891005958","3.23424665929251e-06","6.68451038919685e-06","High Risk"
"10356","18549","157710","0.00281739708309812","1.54956839570396","4.86258027603933","0.00012510387344615","0.0136316940355022","3.03279131816573e-06","6.26814439656235e-06","High Risk"
"10375","18548","149051","0.00266270910299193","1.46449000664556","4.59560238871307","0.000118235098858805","0.0128832517131801","2.86627720984034e-06","5.9239946132269e-06","High Risk"
"10394","18547","140720","0.00251388065140807","1.38263435827444","4.33873753372807","0.000111626511136531","0.0121631601336369","2.7060705997862e-06","5.59288110762953e-06","High Risk"
"10413","18546","135137","0.00241414361561493","1.32777898858821","4.16660015701685","0.000107197781661863","0.0116805924600574","2.59870851793141e-06","5.37098617283778e-06","High Risk"
"10432","18545","127148","0.00227142479438057","1.24928363690931","3.92027998819256","0.000100860486341583","0.0109900617159726","2.4450786286357e-06","5.05346537146731e-06","High Risk"
"10451","18544","122099","0.00218122735685243","1.19967504626884","3.76460712145156","9.68553537752931e-05","0.0105536504346001","2.34798546164934e-06","4.85279413274914e-06","High Risk"
"10470","18543","112779","0.00201473099762046","1.10810204869125","3.4772490073644","8.9462239194619e-05","0.00974807445076344","2.16876020589318e-06","4.48237307019152e-06","High Risk"
"10489","18542","106334","0.00189959483503998","1.04477715927199","3.27853408834168","8.43497259465026e-05","0.00919099964219827","2.0448217108987e-06","4.22621816158811e-06","High Risk"
"10508","18541","97873","0.00174844400934666","0.961644205140665","3.01766101931899","7.76380153813649e-05","0.00845967148777317","1.88211517774925e-06","3.88993783859455e-06","Medium Risk"
"10527","18540","90942","0.00162462574048005","0.893544157264029","2.80396154627841","7.21399813514665e-05","0.0078605891761882","1.74883081641385e-06","3.61446698187923e-06","Medium Risk"
"10546","18539","72912","0.00130253031591434","0.716391673752885","2.24805309166559","5.78376362989392e-05","0.00630216267526812","1.40211071327183e-06","2.89786915377689e-06","Medium Risk"
"10565","18538","65744","0.00117447818040202","0.645962999221112","2.02704633611014","5.21516013939743e-05","0.00568259522332164","1.26426879983189e-06","2.61297879150082e-06","Medium Risk"
"10584","18537","64718","0.00115614928935352","0.635882109144437","1.99541227762801","5.13377241879903e-05","0.00559391271694649","1.24453863755659e-06","2.57220067882013e-06","Medium Risk"
"10603","18536","61917","0.0011061110595028","0.608361082726539","1.90905068132349","4.9115823550601e-05","0.0053518077458385","1.19067490994146e-06","2.46087563630683e-06","Medium Risk"
"10622","18535","59657","0.00106573747883067","0.586155613356867","1.83936942189892","4.73230725900512e-05","0.00515646421327724","1.14721470843836e-06","2.37105250311153e-06","Medium Risk"
"10641","18534","56655","0.00101210850131839","0.556659675725117","1.7468105100438","4.49417281725422e-05","0.0048969857686981","1.08948571511432e-06","2.25173876600875e-06","Medium Risk"
"10660","18533","55598","0.000993225813366871","0.546274197351779","1.71422064667576","4.41032601347984e-05","0.00480562377138958","1.06915941733167e-06","2.20972856610281e-06","Medium Risk"
"10679","18532","53635","0.000958157964314042","0.526986880372723","1.65369661470655","4.25461052075598e-05","0.00463595149067377","1.03141057859247e-06","2.13170962342034e-06","Medium Risk"
"10698","18531","52004","0.000929021101448447","0.510961605796646","1.60340894474129","4.12523101559419e-05","0.00449497569350235","1.00004615883514e-06","2.06688593747276e-06","Medium Risk"
"10717","18530","49424","0.000882930907583802","0.485611999171091","1.52386131230085","3.92057183514205e-05","0.00427197289969349","9.50432300482042e-07","1.96434448453299e-06","Medium Risk"
"10736","18529","46370","0.000828372980427746","0.45560513923526","1.42969911483066","3.67831247967661e-05","0.0040079998251616","8.91703337919883e-07","1.84296402047173e-06","Medium Risk"
"10755","18528","43573","0.000778406208241927","0.42812341453306","1.34346084818884","3.45643971699264e-05","0.00376624059481921","8.37916531015378e-07","1.73179795695524e-06","Medium Risk"
"10774","18527","41480","0.00074101598507964","0.407558791793802","1.27892860218192","3.29041193998244e-05","0.00358533173922155","7.97667769180866e-07","1.64861219687658e-06","Medium Risk"
"10793","18526","40254","0.00071911421078582","0.395512815932201","1.24112806056488","3.1931591666358e-05","0.00347936219456664","7.74091571374314e-07","1.59988513435559e-06","Medium Risk"
"10812","18525","39551","0.000706555526178516","0.388605539398184","1.21945287234564","3.13739350622578e-05","0.0034185982550133","7.60572756481978e-07","1.57194457566697e-06","Medium Risk"
"10831","18524","37390","0.000667950522712819","0.36737278749205","1.15282402207286","2.96597161128118e-05","0.00323181180640053","7.19016342566842e-07","1.48605617264261e-06","Medium Risk"
"10850","18523","35288","0.000630399519804492","0.346719735892471","1.08801428432487","2.79922990689731e-05","0.00305012503408028","6.78594509133423e-07","1.40251270982114e-06","Medium Risk"
"10869","18522","34007","0.000607515202618209","0.334133361440015","1.04851795984573","2.69761424404491e-05","0.00293940155389844","6.53960651555779e-07","1.35159968609407e-06","Medium Risk"
"10888","18521","31850","0.000568981656817418","0.31293991124958","0.982012439235639","2.52650965015527e-05","0.00275296084605126","6.12481158351268e-07","1.26587026206652e-06","Medium Risk"
"10907","18520","30242","0.000540255675525035","0.297140621538769","0.932433914830901","2.39895462605952e-05","0.00261397305828202","5.81559032680033e-07","1.20196070535057e-06","Medium Risk"
"10926","18519","29132","0.000520426173513502","0.286234395432426","0.898209933432107","2.31090358330686e-05","0.00251802999582937","5.60213535481605e-07","1.15784403373695e-06","Medium Risk"
"10945","18518","27782","0.000496309211607583","0.272970066384171","0.856586172271413","2.20381447725632e-05","0.00240134248744101","5.3425279564568e-07","1.10418862231498e-06","Medium Risk"
"10964","18517","25665","0.000458490242455857","0.252169633350721","0.79131394828831","2.03588289391633e-05","0.00221835918724979","4.93542509547419e-07","1.02004898825549e-06","Medium Risk"
"10983","18516","23628","0.00042210042660226","0.232155234631243","0.728508317559174","1.87429733167563e-05","0.00204229070237046","4.54370637661657e-07","9.39088934132111e-07","Medium Risk"
"11002","18515","22400","0.000400162923475987","0.220089607911793","0.690646111110779","1.77688590780151e-05","0.00193614828733276","4.30755979499793e-07","8.90282382112717e-07","Medium Risk"
"11021","18514","20989","0.000374956232180245","0.206225927699135","0.647141572593934","1.66495796066276e-05","0.00181418823226907","4.03622198826837e-07","8.34202540989456e-07","Medium Risk"
"11040","18513","19960","0.000356573747883067","0.196115561335687","0.615415016864784","1.58333226427313e-05","0.00172524642031972","3.83834346018566e-07","7.93305194061153e-07","Medium Risk"
"11059","18512","18190","0.000324953731161973","0.178724552139085","0.560841641120763","1.44292654745132e-05","0.00157225613154388","3.49796931567019e-07","7.22956987974568e-07","Medium Risk"
"11078","18511","16552","0.000295691817382792","0.162630499560535","0.510338144245787","1.31299176544333e-05","0.00143067528803267","3.18297900566097e-07","6.57855088782575e-07","Medium Risk"
"11097","18510","16135","0.000288242355816297","0.158533295698963","0.497481026909483","1.27991313046328e-05","0.00139463181321938","3.10278916483444e-07","6.41281528365567e-07","Medium Risk"
"11116","18509","15374","0.000274647535067849","0.151056144287317","0.474017558581122","1.21954660475627e-05","0.0013288546325649","2.95644751287046e-07","6.11035774223255e-07","Medium Risk"
"11135","18508","14902","0.000266215530608891","0.14641854183489","0.459464658382716","1.18210508027045e-05","0.00128805722222468","2.865681074333e-07","5.92276252600166e-07","Medium Risk"
"11154","18507","14370","0.000256711661176336","0.141191413646985","0.443061813243835","1.13990403996017e-05","0.00124207370040052","2.7633765292018e-07","5.71132046024989e-07","Medium Risk"
"11173","18506","14304","0.00025553260970538","0.140542935337959","0.441026873809312","1.13466857255325e-05","0.0012363689777682","2.75068461194868e-07","5.68508892577692e-07","Medium Risk"
"11192","18505","13789","0.000246332435348678","0.135482839441773","0.425148179736899","1.09381606172656e-05","0.00119185485419783","2.65164919701904e-07","5.4804034673894e-07","Medium Risk"
"11211","18504","13254","0.000236774972667443","0.130226234967094","0.408652837350994","1.05137704562505e-05","0.00114561202679948","2.54876774655815e-07","5.26776905916159e-07","Medium Risk"
"11230","18503","15640","0.000279399469784126","0.15366970838127","0.482218981150563","1.24064712491141e-05","0.00135184639347698","3.00759978543606e-07","6.21607877510843e-07","Medium Risk"
"11249","18502","14534","0.0002596414254375","0.142802783990625","0.448118329414467","1.15291338321371e-05","0.00125624907178992","2.79491402055803e-07","5.77650184894028e-07","Medium Risk"
"11268","18501","13184","0.000235524463531581","0.129538454942369","0.406494568253773","1.04582427716317e-05","0.00113956156340157","2.53530662219878e-07","5.23994773472056e-07","Medium Risk"
"11287","18500","14269","0.000254907355137449","0.140199045325597","0.439947739260702","1.13189218832231e-05","0.00123334374606925","2.743954049769e-07","5.67117826355641e-07","Medium Risk"
"11306","18499","13204","0.000235881751856113","0.129734963520862","0.407111216567265","1.047410782438e-05","0.00114129026722954","2.53915265773003e-07","5.24789668456086e-07","Medium Risk"
"11325","18498","13145","0.000234827751298743","0.129155263214309","0.405292104042464","1.04273059187727e-05","0.00113619059093701","2.52780685291285e-07","5.22444728253199e-07","Medium Risk"
"11344","18497","13195","0.000235720972110073","0.12964653466054","0.406833724826194","1.04669685506433e-05","0.00114051235050695","2.53742194174097e-07","5.24431965713272e-07","Medium Risk"
"11363","18496","12814","0.000228914629527736","0.125903046240255","0.395086574454174","1.01647392957895e-05","0.00110758054258402","2.46415496487069e-07","5.09289216267516e-07","Medium Risk"
"11382","18495","12702","0.000226913814910356","0.124802598200696","0.391633343898621","1.00758950003995e-05","0.00109789980114735","2.4426171658957e-07","5.04837804356952e-07","Medium Risk"
"11401","18494","12493","0.000223180151918996","0.122749083555448","0.385189369022632","9.91010519918048e-06","0.00107983484614501","2.40242609459416e-07","4.96531151773847e-07","Medium Risk"
"11420","18493","12590","0.000224913000292976","0.123702150161137","0.388180113343067","9.98705070500938e-06","0.00108821905971069","2.42107936692071e-07","5.00386392446389e-07","Medium Risk"
"11439","18492","12232","0.000218517539283851","0.120184646606118","0.377142108531565","9.70306626081611e-06","0.00105727526118992","2.35223533091137e-07","4.86157772232266e-07","Medium Risk"
"11458","18491","12454","0.000222483439686158","0.122365891827387","0.383986904811323","9.87916834632143e-06","0.00107646387368045","2.39492632530822e-07","4.9498110655499e-07","Medium Risk"
"11477","18490","12178","0.000217552860807615","0.119654073444188","0.375477158085136","9.66023061839589e-06","0.00105260776085439","2.34185103497699e-07","4.84011555775387e-07","Medium Risk"
"11496","18489","9623","0.000171909277348635","0.0945501025417491","0.296700336036563","7.63347012980979e-06","0.000831765846830496","1.85051999586004e-07","3.82463721565655e-07","Low Risk"
"11515","18488","10437","0.000186450912157093","0.102548001686401","0.321797922395679","8.27917777666266e-06","0.000902124092629106","2.00705364198185e-07","4.14815947415644e-07","Medium Risk"
"11534","18487","11249","0.000200956818133097","0.110526249973203","0.346833843923444","8.92329891824071e-06","0.000972309468044919","2.16320268455052e-07","4.4708868376723e-07","Medium Risk"
"11553","18486","9989","0.000178447653687573","0.098146209528165","0.307985000173463","7.92380059510236e-06","0.000863401126882451","1.92090244608189e-07","3.9701029977339e-07","Low Risk"
"11572","18485","10536","0.000188219489363527","0.10352071914994","0.324850331547462","8.35770978776639e-06","0.000910681176577586","2.02609151786152e-07","4.18750677586589e-07","Medium Risk"
"11591","18484","10453","0.000186736742816718","0.102705208549195","0.322291241046472","8.29186981886125e-06","0.000903507055691487","2.01013047040685e-07","4.15451863402868e-07","Medium Risk"
"11610","18483","10186","0.000181966943684214","0.100081819026318","0.314058986061356","8.08007136467241e-06","0.000880428859588012","1.95878589606468e-07","4.04840015366078e-07","Medium Risk"
"11629","18482","10217","0.000182520740587239","0.100386407322981","0.315014790947269","8.10466219643216e-06","0.000883108350521374","1.96474725113812e-07","4.06072102591323e-07","Medium Risk"
"11648","18481","10109","0.000180591383634766","0.0993252609991211","0.311684890054413","8.01899091159173e-06","0.000873773349850306","1.94397865926937e-07","4.01779669677565e-07","Low Risk"
"11667","18480","9985","0.000178376196022666","0.0981069078124665","0.307861670510764","7.92062758455271e-06","0.000863055386116856","1.92013323897564e-07","3.96851320776584e-07","Low Risk"
"11686","18479","9700","0.000173284837398083","0.0953066605689459","0.299074432043507","7.69455058289047e-06","0.000838421356568203","1.86532723265535e-07","3.85524067254168e-07","Low Risk"
"11705","18478","9482","0.000169390394660683","0.0931647170633758","0.292352965426447","7.52162150793479e-06","0.000819578484843268","1.82340544536475e-07","3.76859711928249e-07","Low Risk"
"11724","18477","9161","0.000163655917051943","0.0900107543785684","0.282455759994905","7.26698741132573e-06","0.000791832788404258","1.76167657508822e-07","3.6410164743458e-07","Low Risk"
"11743","18476","9157","0.000163584459387036","0.0899714526628699","0.282332430332205","7.26381440077609e-06","0.000791487047638663","1.76090736798197e-07","3.63942668437775e-07","Low Risk"
"11762","18475","9231","0.000164906426187805","0.0906985344032928","0.284614029092126","7.32251509594453e-06","0.000797883251802173","1.77513769944759e-07","3.66883779878683e-07","Low Risk"
"11781","18474","9052","0.000161708695683242","0.0889397826257834","0.279095026686373","7.18052287384789e-06","0.000782411352541791","1.74071568144291e-07","3.59769469771621e-07","Low Risk"
"11800","18473","8837","0.000157867846194522","0.0868273154069871","0.272466057316337","7.00997355680444e-06","0.000763827786391052","1.699370799482e-07","3.51224348693307e-07","Low Risk"
"11819","18472","8643","0.00015440214944656","0.0849211821956082","0.266484568675468","6.85608254514663e-06","0.000747059359259688","1.66206425482889e-07","3.43513867348224e-07","Low Risk"
"11838","18471","8468","0.000151275876606904","0.0832017321337973","0.261088895932415","6.71726333359964e-06","0.000731933200764901","1.62841144393047e-07","3.36558536237968e-07","Low Risk"
"11857","18470","8349","0.000149150011075938","0.0820325060917659","0.257419838467138","6.62286626974768e-06","0.000721647412988446","1.60552753251954e-07","3.31828911082994e-07","Low Risk"
"11876","18469","8243","0.000147256382955918","0.0809910106257548","0.254151602405632","6.53878149018208e-06","0.000712485282700175","1.58514354420393e-07","3.2761596766764e-07","Low Risk"
"11895","18468","8339","0.000148971366913672","0.0819342518025196","0.257111514310393","6.61493374337357e-06","0.000720783061074458","1.60360451475392e-07","3.3143146359098e-07","Low Risk"
"11914","18467","8131","0.000145255568338538","0.0798905625861958","0.250698371850078","6.449937194792e-06","0.000702804541263511","1.56360574522893e-07","3.23164555757076e-07","Low Risk"
"11933","18466","8046","0.000143737092959276","0.0790554011276019","0.248077616517737","6.38251072061203e-06","0.000695457549994614","1.54726009422113e-07","3.19786252074952e-07","Low Risk"
"11952","18465","8133","0.000145291297170991","0.0799102134440451","0.250760036681427","6.45152370006682e-06","0.000702977411646309","1.56399034878206e-07","3.23244045255479e-07","Low Risk"
"11971","18464","8306","0.000148381841178194","0.0816100126480067","0.256094044593131","6.58875640633899e-06","0.000717930699758298","1.59725855612736e-07","3.30119886867332e-07","Low Risk"
"11990","18463","8102","0.000144737500267966","0.0796056251473814","0.249804231795514","6.42693286830707e-06","0.000700297920712946","1.55802899370862e-07","3.22011958030234e-07","Low Risk"
"12009","18462","7922","0.000141521905347177","0.0778370479409474","0.24425439697409","6.28414739357302e-06","0.000684739586261165","1.5234146739274e-07","3.14857903173971e-07","Low Risk"
"12028","18461","7705","0.000137645327026003","0.0757049298643019","0.237563762772703","6.11201157125475e-06","0.000665983149727629","1.48168518841335e-07","3.06233292597254e-07","Low Risk"
"12047","18460","7572","0.000135269359667865","0.0743981478173256","0.233463051487982","6.00650897047903e-06","0.000654487269271591","1.45610905213055e-07","3.0094724095346e-07","Low Risk"
"12066","18459","90121","0.00160995905475801","0.885477480116905","2.77864813300958","7.14887209361518e-05","0.00778962588404979","1.73304284055807e-06","3.58183654278483e-06","Medium Risk"
"12085","18458","89792","0.00160408166181945","0.8822449140007","2.76850426825264","7.12277408184434e-05","0.00776118870607959","1.72671611210917e-06","3.56876052029755e-06","Medium Risk"
"12104","18457","89616","0.00160093752456357","0.880515638509965","2.76307776309391","7.1088128354259e-05","0.00774597611239341","1.72333160084167e-06","3.56176544443809e-06","Medium Risk"
"12123","18456","89218","0.00159382748690538","0.876605117797961","2.75080646165542","7.07724138045693e-05","0.00771157490621669","1.71567799013449e-06","3.54594703425591e-06","Medium Risk"
"12142","18455","88745","0.0015853776180302","0.871957689916609","2.73622272904134","7.03972053070737e-05","0.00767069106068507","1.70658211610308e-06","3.52714776788362e-06","Medium Risk"
"12161","18454","88131","0.00157440886646706","0.865924876556884","2.71729162581715","6.99101481877031e-05","0.00761761985316621","1.69477478702215e-06","3.50274449187392e-06","Medium Risk"
"12180","18453","87913","0.00157051442372966","0.863782933051314","2.71057015920009","6.97372191127474e-05","0.00759877698144128","1.69058260829309e-06","3.494080136548e-06","Medium Risk"
"12199","18452","87557","0.00156415469155299","0.860285080354144","2.69959381921993","6.94548211738289e-05","0.00756800605330331","1.68373666504747e-06","3.47993100583228e-06","Medium Risk"
"12218","18451","87058","0.00155524034785591","0.855382191320752","2.68420844379831","6.90589881077607e-05","0.00752487489279532","1.67414080639701e-06","3.46009837598076e-06","Medium Risk"
"12237","18450","86696","0.00154877342918188","0.851825386050035","2.67304710932411","6.87718306530178e-05","0.00749358535350896","1.66717948208545e-06","3.44571077676983e-06","Medium Risk"
"12256","18449","86543","0.00154604017349921","0.850322095424566","2.6683297497259","6.86504629994938e-05","0.00748036076922495","1.66423726490404e-06","3.439629830142e-06","Medium Risk"
"12275","18448","86266","0.00154109173020444","0.847600451612442","2.65978917058404","6.84307320189308e-05","0.00745641822120748","1.65891050569326e-06","3.4286205346132e-06","Medium Risk"
"12294","18447","86011","0.00153653630406666","0.845094967236661","2.65192690458702","6.8228452596391e-05","0.00743437724740079","1.65400681039092e-06","3.41848562356683e-06","Medium Risk"
"12313","18446","85832","0.00153333857356209","0.843336215459151","2.64640790218127","6.80864603742943e-05","0.00741890534814041","1.65056460859046e-06","3.41137131345977e-06","Medium Risk"
"12332","18445","2967","5.30037229443416e-05","0.0291520476193879","0.0914797773065035","2.35358057519959e-06","0.000256453212880191","5.70559371060662e-08","1.17922670880734e-07","Low Risk"
"12351","18444","3042","5.43435541613371e-05","0.0298889547887354","0.0937922084820977","2.41307452300544e-06","0.0002629358522351","5.84982004302843e-08","1.20903527070843e-07","Low Risk"
"12370","18443","3098","5.53439614700271e-05","0.0304391788085149","0.0955188237598748","2.45749667070048e-06","0.000267776222953432","5.95750903790339e-08","1.23129233026125e-07","Low Risk"
"12389","18442","3218","5.74876914172199e-05","0.0316182302794709","0.0992187136408253","2.55268698718985e-06","0.000278148445921286","6.18827116977827e-08","1.278986029303e-07","Low Risk"
"12408","18441","3368","6.01673538512109e-05","0.033092044618166","0.103843575992014","2.67167488280156e-06","0.000291113724631104","6.47672383462189e-08","1.33860315310519e-07","Low Risk"
"12427","18440","3548","6.3382948772e-05","0.0348606218246","0.109393410813439","2.81446035753561e-06","0.000306672059082885","6.82286703243421e-08","1.41014370166782e-07","Low Risk"
"12446","18439","3678","6.57053228814589e-05","0.0361379275848024","0.113401624851136","2.91758320039909e-06","0.000317908633964727","7.07285934196536e-08","1.46181187562972e-07","Low Risk"
"12465","18438","159435","0.00284821320108901","1.56651726059896","4.91576619307799","0.000126472234245685","0.0137807947406651","3.06596337462274e-06","6.33670408893487e-06","High Risk"
"12484","18437","159328","0.00284630170855277","1.56546593970402","4.91246712460081","0.000126387356213482","0.0137715461751854","3.06390574561353e-06","6.33245140077031e-06","High Risk"
"12503","18436","159118","0.00284255018114518","1.56340259962985","4.90599231730915","0.000126220773159625","0.0137533947849917","3.05986740830572e-06","6.32410500343801e-06","High Risk"
"12522","18435","158940","0.00283937031505684","1.56165367328126","4.90050414731907","0.000126079574190166","0.0137380093209227","3.0564444366829e-06","6.31703043808015e-06","High Risk"
"12541","18434","158725","0.00283552946556812","1.55954120606247","4.89387517794904","0.000125909024873123","0.013719425754772","3.05230994848681e-06","6.30848531700183e-06","High Risk"
"12560","18433","158401","0.0028297413947107","1.55635776709089","4.88388547527047","0.000125652011018601","0.0136914207527588","3.04607937092619e-06","6.29560801826056e-06","High Risk"
"12579","18432","158078","0.00282397118826951","1.55318415354823","4.87392660500758","0.000125395790416717","0.0136635021859369","3.03986802354322e-06","6.28277046426849e-06","High Risk"
"12598","18431","157797","0.00281895128730983","1.55042320802041","4.86526269620302","0.000125172886425605","0.0136392138971539","3.03446434362182e-06","6.27160218974287e-06","High Risk"
"12617","18430","157545","0.00281444945442073","1.5479471999314","4.85749292745302","0.000124972986760977","0.0136174322289214","3.02961833885245e-06","6.26158651294411e-06","High Risk"
"12636","18429","157293","0.00280994762153162","1.54547119184239","4.84972315870302","0.00012477308709635","0.0135956505606889","3.02477233408308e-06","6.25157083614534e-06","High Risk"
"12655","18428","157074","0.002806035314378","1.5433194229079","4.84297085967029","0.000124599364768756","0.0135767212537726","3.02056092517636e-06","6.24286673607022e-06","High Risk"
"12674","18427","156782","0.00280081890483983","1.54045039766191","4.83396779429331","0.000124367734998632","0.0135514821778841","3.01494571330074e-06","6.23126126930339e-06","High Risk"
"12693","18426","156410","0.00279417334200353","1.53679533810194","4.82249813566236","0.000124072645017515","0.0135193282866838","3.00779208721262e-06","6.21647622260045e-06","High Risk"
